Epoch,Loss,Recall,NDCG,Training Time
0,533.9682122790341,0.0017518354579806328,0.006847410928457975,213.58164739608765
1,350.33164302502536,0.002698049182072282,0.009059900417923927,171.84004831314087
2,301.6442003450078,0.0033222550991922617,0.009464018978178501,170.1719810962677
3,287.8874754899828,0.0045259068720042706,0.012767461128532887,209.8175196647644
4,278.0680215931532,0.006508547347038984,0.017717303708195686,171.07551312446594
5,267.02400606004375,0.009004006162285805,0.02155524678528309,171.24271750450134
6,254.8208386672976,0.016639534384012222,0.04106338694691658,172.56597542762756
7,243.24012046432273,0.019741125404834747,0.04401480779051781,170.8011531829834
8,233.3221994397872,0.02550988271832466,0.05977605655789375,170.7631540298462
9,224.24529171165617,0.03039133921265602,0.06521202623844147,171.03435349464417
10,215.9468413978966,0.032851263880729675,0.07060648500919342,170.84113812446594
11,209.17355257750125,0.03688020631670952,0.08323285728693008,170.99789881706238
12,202.53362434249757,0.04040668159723282,0.0877489224076271,172.57703375816345
13,198.02234227478078,0.04025939106941223,0.08815430104732513,186.12512469291687
14,193.3313143893189,0.04169757291674614,0.09006927907466888,185.29542303085327
15,190.23566420081872,0.04364688694477081,0.09561914205551147,179.16351342201233
16,187.315365234148,0.046050649136304855,0.10188036412000656,171.84235048294067
17,184.9297606684707,0.04745565354824066,0.10425028949975967,183.98388290405273
18,182.95655156725553,0.04976024106144905,0.10667072981595993,180.2176489830017
19,180.52601181528257,0.051843803375959396,0.11370907723903656,183.36601638793945
20,178.91720209539406,0.052732277661561966,0.11251622438430786,177.9659264087677
21,176.6447654616595,0.054134074598550797,0.11631312966346741,175.9902365207672
22,174.844486831051,0.055149003863334656,0.11812242120504379,170.62358784675598
23,173.09311012573602,0.05798548832535744,0.12575381994247437,170.5617527961731
24,171.3691919788071,0.05755265802145004,0.12384487688541412,170.33038306236267
25,169.705740911551,0.058463942259550095,0.12476692348718643,170.26231598854065
26,168.6231144298159,0.06083981692790985,0.13059668242931366,170.626886844635
27,166.81853602798955,0.06117769330739975,0.13233712315559387,170.4115285873413
28,165.3265398638862,0.06255520135164261,0.13227342069149017,170.13798189163208
29,163.59287513834596,0.06400647759437561,0.13697706162929535,170.71465373039246
30,161.90837780814294,0.06519334018230438,0.141316756606102,170.75433325767517
31,160.06463558724457,0.06503169238567352,0.13994809985160828,170.5632839202881
32,158.92323675121662,0.06704004853963852,0.1430569291114807,170.7751166820526
33,157.46567030266934,0.06814754754304886,0.14921481907367706,170.1223120689392
34,155.5965810336085,0.07017539441585541,0.1537976711988449,170.44987630844116
35,153.69306330379104,0.07123452425003052,0.15349267423152924,170.46357941627502
36,152.20579269410428,0.07252006977796555,0.16097921133041382,170.4813141822815
37,151.0613669703333,0.07532764971256256,0.16670742630958557,170.10085272789001
38,149.0312512095035,0.07465033233165741,0.16236582398414612,170.80370569229126
39,147.67497719358235,0.07663419097661972,0.17041143774986267,170.07680773735046
40,146.49642005588507,0.07833792269229889,0.1752212792634964,170.39724397659302
41,144.50053443654153,0.08090536296367645,0.17932407557964325,170.47463059425354
42,143.21754735299308,0.08207719773054123,0.18375414609909058,170.31173849105835
43,141.5227831720958,0.0818599984049797,0.18163272738456726,169.96827912330627
44,139.69584128497618,0.08399900048971176,0.18776006996631622,170.4824981689453
45,138.21059432463994,0.08675135672092438,0.19080369174480438,170.6232557296753
46,136.9498011854836,0.08743519335985184,0.19517485797405243,170.3930380344391
47,135.2102320880696,0.08753792196512222,0.1940939724445343,170.4791157245636
