Epoch,Loss,Recall,NDCG,Training Time
0,543.640495537442,0.0011724882060661912,0.004727330524474382,172.40885663032532
1,406.0343448413542,0.0025051531847566366,0.00800959300249815,172.54904222488403
2,318.20294920048974,0.003509396454319358,0.010842273011803627,172.15420866012573
3,292.9652819580124,0.004491420928388834,0.013057262636721134,171.79706454277039
4,279.02673209231574,0.006272297352552414,0.01711396500468254,172.50293445587158
5,263.7449774335708,0.010671945288777351,0.026990331709384918,171.85557317733765
6,246.92650020061217,0.018194299191236496,0.04490800201892853,175.03547024726868
7,231.89335950894767,0.0256611667573452,0.05993657559156418,172.03213548660278
8,219.7234575087812,0.028203487396240234,0.061462678015232086,171.61386013031006
9,212.5794226045133,0.032135169953107834,0.07542751729488373,172.50424599647522
10,206.4463960915725,0.03533686697483063,0.08185149729251862,172.82787680625916
11,201.9611902157671,0.037172287702560425,0.08562016487121582,174.87534546852112
12,197.90916750177234,0.041629694402217865,0.09365196526050568,174.12274742126465
13,194.20334887114637,0.04322686418890953,0.09833741933107376,174.63982129096985
14,191.65564914351825,0.045725613832473755,0.10073129087686539,173.38215374946594
15,188.55506033071407,0.04519214853644371,0.1012304425239563,172.07404255867004
16,186.60239822097284,0.048730265349149704,0.10719635337591171,171.16778326034546
17,184.5435354177389,0.048538725823163986,0.10633952915668488,172.43081641197205
18,182.4952688057441,0.050794366747140884,0.11243441700935364,172.20598030090332
19,181.21569567738126,0.05436413362622261,0.11724462360143661,173.63377952575684
20,179.18434121037313,0.05421915650367737,0.11728699505329132,171.58830332756042
21,177.52145271817324,0.05549001321196556,0.11984133720397949,173.808274269104
22,175.82296256910917,0.05855831503868103,0.12631778419017792,171.42049598693848
23,174.48919267437068,0.05858498439192772,0.12689712643623352,171.64932870864868
24,172.6616135557565,0.05957171693444252,0.13120371103286743,184.57220554351807
25,171.4462394063123,0.06107073277235031,0.1294616460800171,185.57373976707458
26,169.90421664804398,0.06140743941068649,0.13100247085094452,187.08327460289001
27,168.04152376465575,0.06276705861091614,0.13683772087097168,183.27427458763123
28,166.65868934479744,0.06425723433494568,0.13962867856025696,172.02736592292786
29,164.9158066019295,0.06542477011680603,0.13826456665992737,172.60238528251648
30,163.69943233762865,0.06584043055772781,0.14281682670116425,171.83443188667297
31,162.2209545831639,0.0673624724149704,0.1454836130142212,171.89801836013794
32,160.8151083706278,0.06769806891679764,0.14577752351760864,171.48895955085754
33,159.27924571717,0.06841626018285751,0.14702381193637848,171.81729793548584
34,157.71845484950813,0.06913817673921585,0.14943087100982666,172.2233829498291
35,155.8800714053687,0.070533387362957,0.1526128500699997,172.16394758224487
36,154.423970550713,0.072636179625988,0.1554429978132248,171.94026494026184
37,153.20724411531594,0.07440119981765747,0.1607346534729004,171.8948483467102
38,151.29361490848058,0.07435986399650574,0.15936945378780365,172.03990602493286
39,150.06673734936416,0.07776512950658798,0.1711120903491974,171.86644840240479
40,148.11279107466282,0.07812171429395676,0.16932500898838043,171.49402046203613
41,147.2207031321037,0.0784708634018898,0.17250075936317444,171.71686840057373
42,145.49200683148408,0.08130676299333572,0.17710737884044647,171.72097826004028
43,143.99266319778815,0.08233199268579483,0.1822914034128189,171.6221582889557
44,142.28480901622402,0.08422522991895676,0.18271741271018982,171.96599054336548
45,140.2281617698423,0.08643820881843567,0.19267283380031586,171.63290452957153
46,138.8881866678812,0.08709844201803207,0.18988631665706635,171.61392307281494
47,137.46801516848237,0.08886140584945679,0.19516827166080475,171.80635738372803
48,135.661120879937,0.08966808021068573,0.19911782443523407,171.81843447685242
49,134.10155302109848,0.09184516966342926,0.2026309072971344,171.47786712646484
50,132.50662618396763,0.09267590939998627,0.20443278551101685,171.66044211387634
51,131.02421899001953,0.0933239534497261,0.20647788047790527,171.2233428955078
52,128.86007839779253,0.09500005841255188,0.20788632333278656,171.85081338882446
53,127.39805583391363,0.09737459570169449,0.21707521378993988,171.68761348724365
54,125.72011795266303,0.09752792865037918,0.21789982914924622,171.86732864379883
55,124.31589895910233,0.09888498485088348,0.22131843864917755,171.76157069206238
56,122.43755357969603,0.09978833049535751,0.22166438400745392,171.66208291053772
57,121.09161466360463,0.10100085288286209,0.2245972603559494,171.6887674331665
58,119.1036675721571,0.10053379088640213,0.22143279016017914,172.0734543800354
59,117.24849707396186,0.10234157741069794,0.22728759050369263,171.79241228103638
60,115.63253014558765,0.10268449783325195,0.22886435687541962,171.73809099197388
61,114.0016695333387,0.10418649762868881,0.23105984926223755,171.49870896339417
62,112.43869059915001,0.10511563718318939,0.2341482937335968,171.64782404899597
63,110.30164242270766,0.10548031330108643,0.23380377888679504,171.49501276016235
64,109.06615328969494,0.10536600649356842,0.23627525568008423,172.24027037620544
65,107.34112260362646,0.10663124918937683,0.23735888302326202,171.69963765144348
66,105.64917797830114,0.10738570243120193,0.23906314373016357,171.8299961090088
67,103.9862134037452,0.10835616290569305,0.23959428071975708,171.95510959625244
68,102.56937371857879,0.10839086025953293,0.2408241629600525,171.64527225494385
69,101.0633567238168,0.10873828083276749,0.2412429302930832,171.47574639320374
70,99.60987123519841,0.10999660193920135,0.24286097288131714,172.04944920539856
71,98.27321815381285,0.10981420427560806,0.2413484752178192,171.83853006362915
72,96.43185152570085,0.11075765639543533,0.24400129914283752,171.45839524269104
73,95.18706889200391,0.11171837896108627,0.24628755450248718,172.10071921348572
74,93.48630563498061,0.11181794106960297,0.24711903929710388,174.74038100242615
75,92.14699769278688,0.11154621094465256,0.24625638127326965,175.84352254867554
76,90.74322563547219,0.11282365024089813,0.24705179035663605,175.3277666568756
77,89.61623277332833,0.1130678579211235,0.24806752800941467,175.0307445526123
78,88.10546811052645,0.11375489830970764,0.24882858991622925,175.04856777191162
79,86.93513629990466,0.11365382373332977,0.25024399161338806,175.48562216758728
80,85.4728806851607,0.11350639164447784,0.2505641281604767,175.70318174362183
81,84.34817196475834,0.11467640101909637,0.2513734996318817,175.3926239013672
