Epoch,Loss,Recall,NDCG,Training Time
0,518.1347340276287,0.0019951555877923965,0.006948044989258051,161.60354113578796
1,374.5608312316755,0.003433430101722479,0.01150338165462017,159.79430747032166
2,306.14286553489853,0.00535757327452302,0.01396334171295166,159.56547045707703
3,275.03779743120316,0.007873869501054287,0.018591752275824547,159.4293556213379
4,252.15128830827578,0.013211820274591446,0.02816380374133587,164.18418765068054
5,232.2405125300117,0.015953050926327705,0.03499648720026016,159.5422134399414
6,215.95155999469995,0.015953928232192993,0.03419437259435654,160.4926998615265
7,203.5689895398235,0.01707938313484192,0.033437203615903854,159.6470398902893
8,192.70204783253828,0.017886269837617874,0.03478873893618584,159.61039209365845
9,184.877666622296,0.018789568915963173,0.03878100588917732,159.489976644516
10,178.706125645543,0.01952790841460228,0.04207628592848778,159.70718216896057
11,174.03986311323402,0.01983548142015934,0.04332351312041283,159.46745920181274
12,169.8963897181708,0.021698245778679848,0.04429233819246292,159.30042362213135
13,166.88632005736585,0.02163713052868843,0.04789422079920769,159.36938524246216
14,164.39739894898162,0.0250388216227293,0.05265423655509949,159.34300255775452
15,161.69700000133648,0.026284802705049515,0.05155516043305397,159.307434797287
16,159.851731625674,0.030364850535988808,0.06326934695243835,159.28053069114685
17,157.9944249937034,0.029797183349728584,0.06458315998315811,159.3663845062256
18,156.1780224462742,0.03178248926997185,0.06648840010166168,159.24015140533447
19,154.64328009368515,0.03299737349152565,0.07108793407678604,159.34856414794922
20,152.58429420327653,0.035290639847517014,0.07318953424692154,159.40888094902039
21,151.39440218670052,0.03555290400981903,0.07302723824977875,159.32239389419556
22,150.3345186592441,0.03633297607302666,0.07761099189519882,159.3211054801941
23,148.0208555982284,0.03923814371228218,0.08159829676151276,159.38458037376404
24,147.17819936189784,0.03732128441333771,0.07727241516113281,159.23484468460083
25,146.14997016465728,0.038765422999858856,0.07875725626945496,159.3585603237152
26,144.9242501794061,0.04086612910032272,0.08627660572528839,159.29091095924377
27,143.8482315264065,0.04100635647773743,0.0809435173869133,159.30236315727234
28,142.81379504760744,0.040569014847278595,0.08416740596294403,159.28537940979004
29,141.64448105824593,0.04157321900129318,0.08469247817993164,159.40015292167664
30,140.91352841664863,0.04165582358837128,0.08467576652765274,159.20116662979126
31,140.1348344217323,0.04428118094801903,0.0905042439699173,159.26740407943726
32,139.44668708186032,0.04257509112358093,0.08611064404249191,159.33857011795044
33,138.08718788360707,0.04462011530995369,0.09229845553636551,159.26782608032227
34,137.52651215036246,0.04496140778064728,0.09323856979608536,159.41441798210144
35,136.4703605697238,0.04543950408697128,0.09446041285991669,160.2476508617401
36,135.8122312579397,0.04843940585851669,0.09672612696886063,159.3495614528656
37,135.02666096665135,0.04529443383216858,0.09299200028181076,159.35293054580688
38,134.09303007143248,0.047329194843769073,0.09738774597644806,159.33311915397644
