Epoch,Loss,Recall,NDCG,Training Time
0,547.8101978302002,0.0017484409036114812,0.006558367516845465,174.84213066101074
1,356.0732520520687,0.0020311190746724606,0.0058958749286830425,190.9261496067047
2,289.95399779081345,0.002941843820735812,0.00894357729703188,185.0182592868805
3,276.03569599986076,0.004872479476034641,0.012342219240963459,193.23078656196594
4,261.10691940784454,0.007468367461115122,0.018404213711619377,195.803457736969
5,245.08921810984612,0.012878963723778725,0.03082391992211342,186.1169650554657
6,232.2851102054119,0.01828468032181263,0.0433100201189518,170.28903794288635
7,221.88261818885803,0.0215867068618536,0.0511607863008976,178.0925543308258
8,214.28290191292763,0.024591639637947083,0.0581388957798481,180.1779489517212
9,208.17502823472023,0.03058958798646927,0.07187320291996002,177.91987800598145
10,203.17877873778343,0.03338409587740898,0.0775364339351654,172.474130153656
11,198.95325401425362,0.0361577607691288,0.08075498044490814,175.55009388923645
12,195.67235462367535,0.037766434252262115,0.08393346518278122,178.8854055404663
13,192.81154283881187,0.040536485612392426,0.08906751871109009,171.6860499382019
14,190.73072093725204,0.04142322763800621,0.0921630784869194,171.78471565246582
15,189.04735477268696,0.045707013458013535,0.09902632981538773,170.66694831848145
16,186.69208547472954,0.046572692692279816,0.09998741000890732,174.12999272346497
17,185.03279066085815,0.04911255091428757,0.10913713276386261,177.79572749137878
18,183.15507854521275,0.050318680703639984,0.1103041023015976,174.00496435165405
19,181.90145733952522,0.05323942005634308,0.11626753956079483,174.8706135749817
20,180.03437896072865,0.054564375430345535,0.11728192120790482,176.39767122268677
21,177.87875989079475,0.05485547333955765,0.11880437284708023,177.22358179092407
22,176.2468022853136,0.05660856515169144,0.12136980146169662,175.5938036441803
23,174.5563816279173,0.05905093625187874,0.12810146808624268,175.61003398895264
24,172.77566008269787,0.05862726271152496,0.1275881975889206,172.36967206001282
25,171.03219394385815,0.06084766238927841,0.13049635291099548,176.7916922569275
26,169.27553610503674,0.06257283687591553,0.13603131473064423,178.91971707344055
27,168.01314029097557,0.06260167807340622,0.1345442831516266,173.30568623542786
28,166.14268542826176,0.06412766873836517,0.1385878175497055,177.92163825035095
29,164.54836252331734,0.06589797139167786,0.1419575959444046,184.03309893608093
30,162.71725288033485,0.06552138179540634,0.14183653891086578,180.15638327598572
31,161.2556427717209,0.06800743192434311,0.14627204835414886,178.33758783340454
32,159.35609647631645,0.06912034004926682,0.15200667083263397,171.27324318885803
33,157.85198453068733,0.06995329260826111,0.15061284601688385,170.82711505889893
34,156.44341802597046,0.07206564396619797,0.1551421880722046,170.4985020160675
35,154.6946786493063,0.07304413616657257,0.15889276564121246,170.0337314605713
36,153.39850236475468,0.07314823567867279,0.16025321185588837,174.83385705947876
37,151.65979282557964,0.07638682425022125,0.1654774248600006,180.48162531852722
38,149.81301049888134,0.07793880254030228,0.1703699678182602,179.87410354614258
39,147.8994963169098,0.0788465216755867,0.1735716015100479,179.17826437950134
40,146.83264195919037,0.0806717500090599,0.17913703620433807,182.46073603630066
41,144.808212146163,0.08159078657627106,0.1795191615819931,178.18796110153198
42,143.1530962139368,0.08320686966180801,0.18024590611457825,170.52956438064575
43,141.73506872355938,0.08517216891050339,0.1880832016468048,174.88185477256775
44,139.96922247111797,0.08649831265211105,0.193995863199234,175.26077580451965
45,138.3699145615101,0.08811099827289581,0.19646558165550232,174.31126928329468
46,136.7247826308012,0.09076015651226044,0.20288343727588654,174.74077677726746
47,134.8537214100361,0.0896875411272049,0.20057642459869385,175.05249881744385
48,133.30176711082458,0.09226736426353455,0.20660868287086487,174.7506935596466
49,131.9339410662651,0.09299342334270477,0.20726187527179718,175.40355277061462
50,129.6939431577921,0.09408412128686905,0.21431559324264526,174.62181186676025
51,128.46584478020668,0.09513384848833084,0.21474610269069672,175.38176250457764
52,126.22844018042088,0.09657131880521774,0.21664895117282867,175.45690727233887
53,124.79358059167862,0.09649766236543655,0.21503125131130219,174.9941177368164
54,123.16354922950268,0.09788350015878677,0.21899716556072235,175.16776847839355
55,121.51901285350323,0.09894859790802002,0.22031307220458984,174.93596148490906
56,119.64865550398827,0.10069744288921356,0.22345678508281708,174.54788303375244
57,118.16586218774319,0.1007787361741066,0.22490814328193665,174.78440117835999
58,116.39176826179028,0.10146896541118622,0.22773276269435883,174.57214045524597
59,114.72588029503822,0.10307588428258896,0.23126010596752167,174.79830241203308
60,112.35962411761284,0.10328610986471176,0.22918765246868134,174.8295407295227
61,110.82007630169392,0.10451256483793259,0.2323581576347351,174.83532214164734
62,108.92953614145517,0.10541126132011414,0.23407328128814697,174.8431134223938
63,107.51835338771343,0.10615286976099014,0.23524142801761627,174.74652791023254
64,106.11329601705074,0.1059575080871582,0.23462526500225067,174.69813323020935
65,104.40354803949594,0.10707555711269379,0.23721161484718323,174.90145134925842
66,102.94354226440191,0.107272207736969,0.23630496859550476,174.43269968032837
67,101.18983115255833,0.10854622721672058,0.23814143240451813,174.8254199028015
68,99.45371735841036,0.10877349972724915,0.24037492275238037,174.65485954284668
69,98.34614525735378,0.10925683379173279,0.24031715095043182,174.8034861087799
70,96.47566408663988,0.10942648351192474,0.24081070721149445,174.86622548103333
71,94.65971101075411,0.109546959400177,0.24093110859394073,174.70756649971008
72,93.45069317519665,0.11037982255220413,0.24344544112682343,174.661691904068
73,92.14376499503851,0.11070051789283752,0.24240680038928986,175.17598009109497
74,90.4336431324482,0.11097129434347153,0.24325312674045563,174.76617097854614
75,88.98651544749737,0.11182821542024612,0.24472637474536896,174.68933057785034
76,87.71924474090338,0.11144471168518066,0.24536272883415222,174.62804579734802
77,86.16680261492729,0.11252428591251373,0.2460135519504547,174.68509483337402
78,84.9701979458332,0.11230773478746414,0.24636414647102356,174.93174624443054
79,83.6952980607748,0.11318597942590714,0.24730509519577026,174.98359417915344
80,82.0774440318346,0.11309059709310532,0.24891816079616547,174.83964276313782
81,81.31367904692888,0.1138719767332077,0.24985744059085846,174.6035270690918
82,79.52676886320114,0.11426110565662384,0.24945403635501862,174.57032322883606
83,78.73516253381968,0.11467250436544418,0.24987460672855377,174.95654129981995
84,77.06798760592937,0.1147693321108818,0.25004827976226807,174.89458966255188
85,75.99775502830744,0.1154927983880043,0.2505948841571808,175.04677152633667
86,75.15824449807405,0.11527688056230545,0.25081905722618103,174.71929383277893
87,73.76545573025942,0.11520587652921677,0.2515472173690796,174.67499780654907
88,72.77291630208492,0.11504538357257843,0.2515619099140167,174.69504737854004
89,71.27189516276121,0.11594158411026001,0.2534894645214081,175.08799934387207
90,70.36607095599174,0.1164640337228775,0.25256821513175964,174.93300485610962
91,69.39641929417849,0.1166456937789917,0.25352296233177185,174.33383870124817
92,68.18826672434807,0.11667447537183762,0.25329941511154175,174.7217652797699
93,67.58765927702188,0.1171792596578598,0.2553568184375763,175.7799949645996
94,66.36410800367594,0.1173824667930603,0.25513142347335815,176.9987633228302
95,65.55318294465542,0.11777040362358093,0.25597795844078064,177.60812187194824
96,64.70007503032684,0.11790445446968079,0.2564659118652344,176.63420867919922
97,63.79694537445903,0.11864016950130463,0.25623202323913574,176.06604409217834
98,62.85160979628563,0.11830625683069229,0.2568449378013611,172.54199481010437
99,62.00842967256904,0.11858253180980682,0.25737249851226807,170.5259189605713
100,61.386724930256605,0.11916640400886536,0.257453054189682,170.73146033287048
101,60.483855951577425,0.11919369548559189,0.2581833600997925,170.42506980895996
102,59.44642762094736,0.11984733492136002,0.2593173086643219,170.31327605247498
103,58.651476893574,0.12006037682294846,0.25909242033958435,171.24799871444702
104,58.14903052523732,0.12028033286333084,0.26021134853363037,170.2807412147522
105,57.106857653707266,0.12001030892133713,0.2588091194629669,170.41254115104675
106,56.42811215668917,0.12048082053661346,0.25981011986732483,170.49551844596863
107,55.440072908997536,0.12026693671941757,0.2597310543060303,171.29762387275696
108,54.92782160639763,0.12082186341285706,0.2606832683086395,174.55347442626953
109,54.21091402694583,0.12117717415094376,0.2607561945915222,173.57501888275146
110,53.55198452249169,0.12120498716831207,0.26075541973114014,171.00268602371216
111,52.8426348939538,0.12106768041849136,0.26118534803390503,170.65180802345276
112,52.4434137865901,0.12170173972845078,0.2612934708595276,174.34834146499634
113,51.70923047885299,0.12210375815629959,0.2621423304080963,170.5422785282135
114,50.928397469222546,0.12214955687522888,0.2621312737464905,170.55050325393677
115,50.6473271548748,0.12224195152521133,0.26351138949394226,172.9240300655365
116,49.78627632930875,0.12255396693944931,0.2634541094303131,170.3293821811676
117,49.50599271804094,0.12227267026901245,0.2637411653995514,174.46086859703064
118,49.01809450611472,0.12283158302307129,0.26248082518577576,170.71377420425415
119,48.39156424254179,0.12264946103096008,0.26388460397720337,172.6880841255188
120,47.625889737159014,0.12259604781866074,0.26380065083503723,170.25972318649292
121,47.16586430260822,0.12324100732803345,0.2638181447982788,171.52654218673706
122,46.77552585999048,0.12379299104213715,0.26502400636672974,171.00244140625
123,46.18749290360995,0.12339955568313599,0.2647704780101776,176.1730043888092
124,45.79748138718794,0.1235160306096077,0.2654789984226227,196.78762555122375
125,45.417357005284806,0.1242305263876915,0.26558783650398254,178.59848141670227
126,44.84330253040986,0.12439852207899094,0.26638686656951904,178.86936831474304
127,44.43519639711833,0.12435693293809891,0.2654709219932556,189.67416620254517
128,43.90460257290807,0.12422583997249603,0.2661566436290741,179.69815516471863
129,43.6306915262564,0.12508518993854523,0.2668519616127014,188.2309079170227
130,42.87928362641071,0.12497027218341827,0.2665209174156189,181.70720410346985
131,42.46573424231053,0.12511330842971802,0.26734647154808044,190.82883501052856
132,42.24623708618409,0.12540867924690247,0.26773086190223694,181.11820673942566
133,41.89021751235603,0.12558400630950928,0.2677486836910248,179.8232457637787
134,41.72943156431361,0.1259058713912964,0.2676995098590851,171.54240655899048
135,41.11131472351107,0.12579038739204407,0.2681451737880707,170.84049701690674
136,40.67661842867265,0.12617039680480957,0.26836708188056946,170.82240390777588
137,40.27394796486497,0.12640953063964844,0.2689763903617859,170.68490147590637
138,40.08378990147622,0.12667429447174072,0.27034327387809753,171.9130265712738
139,39.59455717591977,0.1264481097459793,0.2687426507472992,170.347247838974
140,38.910707899650916,0.1266801506280899,0.2691195607185364,170.49161195755005
141,38.617394379312515,0.12638972699642181,0.26906269788742065,170.61597800254822
142,38.31720967546308,0.1270252764225006,0.27055203914642334,174.45497131347656
143,38.09286102465095,0.12724065780639648,0.2694193720817566,172.276184797287
144,37.39763648291233,0.1274995505809784,0.2706137001514435,170.68001222610474
145,37.260139385222075,0.12751315534114838,0.2707829475402832,170.7070300579071
146,36.98686276401339,0.12696121633052826,0.27045390009880066,170.96841073036194
